Bins,BinStatus,BinType,ColourBand,Contract,ContractDesc,ContractVendor,FruitSize,Grade,GrowMethod,HarvestDate,HarvestPick,KGs,Location,MarketType,Markets,Orchard,OrchardBlock,OrchardPIN,OrchardProdSite,PackDate,PackingGroup,PackingPlan,PackingPlanDesc,ProblemRisk,Produce,SourceRun,StorageType,SubmCode,SubmProfile,SubmDate,TraderIn,Traders,Units,Variety,VarietyDesc,Run
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo,KPR1,R2850,R2850H,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1060,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1053
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo,KPR1,R2850,R2850H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1060,S,,B,,RA,RA,3.0087,996,Rockit (TM),PE1053
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR2,R2872,R2872D,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1064,S,,B,,RA,RA,5.0145,996,Rockit (TM),PE1058
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Tukituki,A,R1262,R1262A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1038,S,,B,,RA,RA,3.009,996,Rockit (TM),PE1040
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo,KPR1,R2850,R2850H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1060,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1053
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR2,R2872,R2872D,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1064,S,,B,,RA,RA,3.009,996,Rockit (TM),PE1058
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919E,2/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1229,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1194
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,A,R1149,R1149A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1037,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1039
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Tukituki,A,R1262,R1262A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1038,S,,B,,RA,RA,4.0124,996,Rockit (TM),PE1040
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR2,R2872,R2872D,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1064,S,,B,,RA,RA,2.0062,996,Rockit (TM),PE1058
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.1328,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR2,R2872,R2872D,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1064,S,,B,,RA,RA,1.0032,996,Rockit (TM),PE1058
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,20/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,D,R1149,R1149D,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1036,S,,A,,RA,RA,1.0028,996,Rockit (TM),PE1037
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,20/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936C,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1058,S,,B,,RA,RA,3.0087,996,Rockit (TM),PE1051
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,20/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,D,R1149,R1149D,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1036,S,,A,,RA,RA,1.003,996,Rockit (TM),PE1037
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,21/02/2025,,354,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",MANZANA 2,B,R2925,R2925B,2/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1224,S,,,,RA,RA,1,996,Rockit (TM),PE1189
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,3.0084,996,Rockit (TM),PE1062
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,2.0058,996,Rockit (TM),PE1062
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,1.0029,996,Rockit (TM),PE1062
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,4.012,996,Rockit (TM),PE1062
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,2.006,996,Rockit (TM),PE1062
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,4.0124,996,Rockit (TM),PE1062
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,22/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Longlands,,R2329,R2329C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1070,S,,A,,RA,RA,4.0124,996,Rockit (TM),PE1062
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,347.9466,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1215,S,,B,,RA,RA,0.9829,996,Rockit (TM),PE1180
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Orchard,A,R1173,R1173A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1218,S,,A,,RA,RA,1.0028,996,Rockit (TM),PE1183
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1215,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1180
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,1/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1219,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1184
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,4/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1233,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1198
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Orchard,A,R1173,R1173A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1218,S,,A,,RA,RA,2.0058,996,Rockit (TM),PE1183
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,,R1230,R1230D,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1215,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1180
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1219,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1184
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,5/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1233,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1198
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,5/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1233,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1201
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Orchard,A,R1173,R1173A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1218,S,,A,,RA,RA,1.003,996,Rockit (TM),PE1183
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1071,S,,C,,RA,RA,2.006,996,Rockit (TM),PE1063
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit STOCK ROADS,,R2534,R2534A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1219,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1184
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919H,4/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1233,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1198
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Orchard,A,R1173,R1173A,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1218,S,,A,,RA,RA,2.0062,996,Rockit (TM),PE1183
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,24/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1071,S,,C,,RA,RA,2.0062,996,Rockit (TM),PE1063
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,28/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,A,R1230,R1230A,29/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1212,S,,B,,RA,RA,1.0028,996,Rockit (TM),PE1177
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,28/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,A,R1230,R1230A,29/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1212,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1177
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,1/03/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,29/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1213,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1178
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,1/03/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,29/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1213,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1178
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,3/03/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,F2,R1230,R1230F,30/04/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1216,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1181
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,2/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1230,S,,B,,RA,RA,1.0028,996,Rockit (TM),PE1195
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,2/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1230,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1195
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1230,S,,B,,RA,RA,3.0087,996,Rockit (TM),PE1195
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,G2,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1232,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1197
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1230,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1195
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,G2,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1232,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1197
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,5/03/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,G2,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1232,S,,B,,RA,RA,2.0062,996,Rockit (TM),PE1197
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,8/03/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,1/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1223,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1188
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,8/03/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,C,R1230,R1230C,1/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1223,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1188
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,10/03/2025,,354,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,1/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1220,S,,C,,RA,RA,1,996,Rockit (TM),PE1185
